Resort,Date,TempMax,TempMin,Rainfall,TempMax_lag1,TempMax_lag2,TempMin_lag1,TempMin_lag2,Rainfall_lag1,Rainfall_lag2,weekofyear,sin_week,cos_week
Mount Hotham,2016-07-24,2.6714285714285717,-0.6571428571428571,132.0,-0.4000000000000001,0.39999999999999997,-4.571428571428571,-1.8571428571428572,14.4,2.4,29,-0.3546048870425356,-0.9350162426854148
Mount Hotham,2016-07-31,-1.3714285714285714,-3.9,3.4,2.6714285714285717,-0.4000000000000001,-0.6571428571428571,-4.571428571428571,132.0,14.4,30,-0.46472317204376806,-0.8854560256532101
Mount Hotham,2016-09-04,2.78,-1.157142857142857,86.80000000000001,-1.3714285714285714,2.6714285714285717,-3.9,-0.6571428571428571,3.4,132.0,35,-0.8854560256532096,-0.4647231720437691
Mount Hotham,2016-09-11,5.828571428571428,1.1857142857142857,46.8,2.78,-1.3714285714285714,-1.157142857142857,-3.9,86.80000000000001,3.4,36,-0.9350162426854147,-0.3546048870425359
Mount Hotham,2016-09-18,2.1,-1.6142857142857143,31.8,5.828571428571428,2.78,1.1857142857142857,-1.157142857142857,46.8,86.80000000000001,37,-0.970941817426052,-0.23931566428755774
Mount Hotham,2016-09-25,3.9714285714285715,-1.442857142857143,36.4,2.1,5.828571428571428,-1.6142857142857143,1.1857142857142857,31.8,46.8,38,-0.992708874098054,-0.12053668025532357
Mount Hotham,2016-10-02,1.6428571428571428,-2.6999999999999997,37.0,3.9714285714285715,2.1,-1.442857142857143,-1.6142857142857143,36.4,31.8,39,-1.0,-1.8369701987210297e-16
Mount Hotham,2016-10-09,3.957142857142857,-1.8,50.2,1.6428571428571428,3.9714285714285715,-2.6999999999999997,-1.442857142857143,37.0,36.4,40,-0.992708874098054,0.1205366802553232
Mount Hotham,2016-10-16,3.742857142857143,-2.9,48.4,3.957142857142857,1.6428571428571428,-1.8,-2.6999999999999997,50.2,37.0,41,-0.9709418174260521,0.23931566428755738
Mount Hotham,2016-10-23,2.5,-3.6285714285714286,77.4,3.742857142857143,3.957142857142857,-2.9,-1.8,48.4,50.2,42,-0.9350162426854148,0.35460488704253557
Mount Hotham,2016-10-30,9.342857142857143,0.20000000000000012,14.0,2.5,3.742857142857143,-3.6285714285714286,-2.9,77.4,48.4,43,-0.8854560256532101,0.464723172043768
Mount Hotham,2016-11-06,5.171428571428572,-2.871428571428571,19.8,9.342857142857143,2.5,0.20000000000000012,-3.6285714285714286,14.0,77.4,44,-0.822983865893657,0.5680647467311548
Mount Hotham,2016-11-13,10.557142857142859,2.7285714285714286,22.4,5.171428571428572,9.342857142857143,-2.871428571428571,0.20000000000000012,19.8,14.0,45,-0.7485107481711011,0.6631226582407953
Mount Hotham,2016-11-20,14.185714285714287,5.0,32.0,10.557142857142859,5.171428571428572,2.7285714285714286,-2.871428571428571,22.4,19.8,46,-0.6631226582407956,0.7485107481711007
Mount Hotham,2016-11-27,11.457142857142857,3.7285714285714286,65.8,14.185714285714287,10.557142857142859,5.0,2.7285714285714286,32.0,22.4,47,-0.5680647467311559,0.8229838658936564
Mount Hotham,2016-12-04,15.485714285714286,7.114285714285714,3.0,11.457142857142857,14.185714285714287,3.7285714285714286,5.0,65.8,32.0,48,-0.4647231720437684,0.88545602565321
Mount Hotham,2016-12-11,12.314285714285715,4.257142857142857,58.99999999999999,15.485714285714286,11.457142857142857,7.114285714285714,3.7285714285714286,3.0,65.8,49,-0.35460488704253595,0.9350162426854147
Mount Hotham,2016-12-18,14.1,5.757142857142857,11.6,12.314285714285715,15.485714285714286,4.257142857142857,7.114285714285714,58.99999999999999,3.0,50,-0.2393156642875578,0.970941817426052
Mount Hotham,2016-12-25,16.442857142857143,7.114285714285714,8.0,14.1,12.314285714285715,5.757142857142857,4.257142857142857,11.6,58.99999999999999,51,-0.12053668025532363,0.992708874098054
Mount Hotham,2017-01-01,15.885714285714286,11.485714285714286,208.6,16.442857142857143,14.1,7.114285714285714,5.757142857142857,8.0,11.6,52,6.432490598706546e-16,1.0
Mount Hotham,2017-01-08,18.15714285714286,9.4,14.0,15.885714285714286,16.442857142857143,11.485714285714286,7.114285714285714,208.6,8.0,1,0.12053668025532305,0.992708874098054
Mount Hotham,2017-01-15,15.942857142857141,9.657142857142857,99.2,18.15714285714286,15.885714285714286,9.4,11.485714285714286,14.0,208.6,2,0.23931566428755774,0.970941817426052
Mount Hotham,2017-01-22,17.32857142857143,8.085714285714285,67.4,15.942857142857141,18.15714285714286,9.657142857142857,9.4,99.2,14.0,3,0.3546048870425356,0.9350162426854148
Mount Hotham,2017-01-29,19.0,10.685714285714285,1.0,17.32857142857143,15.942857142857141,8.085714285714285,9.657142857142857,67.4,99.2,4,0.4647231720437685,0.8854560256532099
Mount Hotham,2017-02-05,16.97142857142857,9.642857142857142,3.6,19.0,17.32857142857143,10.685714285714285,8.085714285714285,1.0,67.4,5,0.5680647467311558,0.8229838658936564
Mount Hotham,2017-02-12,18.314285714285713,12.271428571428572,80.4,16.97142857142857,19.0,9.642857142857142,10.685714285714285,3.6,1.0,6,0.6631226582407952,0.7485107481711011
Mount Hotham,2017-02-19,12.571428571428571,4.071428571428571,3.4000000000000004,18.314285714285713,16.97142857142857,12.271428571428572,9.642857142857142,80.4,3.6,7,0.7485107481711011,0.6631226582407953
